entity	year	cases	continent
Gabon	1999	NA	Africa
Gabon	1998	NA	Africa
Gabon	1997	NA	Africa
Gabon	1996	70	Africa
Gabon	1995	NA	Africa
Gabon	1994	NA	Africa
Gabon	1993	958	Africa
Gabon	1992	1245	Africa
Gabon	1991	NA	Africa
Gabon	1990	738	Africa
Gabon	1989	1780	Africa
Gabon	1988	655	Africa
Gabon	1987	2074	Africa
Gabon	1986	6826	Africa
Gabon	1985	5222	Africa
Gabon	1984	7234	Africa
Gabon	1983	4324	Africa
Gabon	1982	1747	Africa
Gabon	1981	2306	Africa
Gabon	1980	1641	Africa
Gambia	2023	38	Africa
Gambia	2022	58	Africa
Gambia	2021	0	Africa
Gambia	2020	NA	Africa
Gambia	2019	1	Africa
Gambia	2018	4	Africa
Gambia	2017	1	Africa
Gambia	2016	45	Africa
Gambia	2015	71	Africa
Gambia	2014	1	Africa
Gambia	2013	0	Africa
Gambia	2012	0	Africa
Gambia	2011	0	Africa
Gambia	2010	2	Africa
Gambia	2009	0	Africa
Gambia	2008	0	Africa
Gambia	2007	0	Africa
Gambia	2006	0	Africa
Gambia	2005	0	Africa
Gambia	2004	0	Africa
Gambia	2003	119	Africa
Gambia	2002	32	Africa
Gambia	2001	99	Africa
Gambia	2000	336	Africa
Gambia	1999	856	Africa
Gambia	1998	NA	Africa
Gambia	1997	1500	Africa
Gambia	1996	15	Africa
Gambia	1995	130	Africa
Gambia	1994	280	Africa
Gambia	1993	912	Africa
Gambia	1992	364	Africa
Gambia	1991	164	Africa
Gambia	1990	NA	Africa
Gambia	1989	NA	Africa
Gambia	1988	NA	Africa
Gambia	1987	NA	Africa
Gambia	1986	3997	Africa
Gambia	1985	1628	Africa
Gambia	1984	NA	Africa
Gambia	1983	1372	Africa
Gambia	1982	1566	Africa
Gambia	1981	262	Africa
Gambia	1980	284	Africa
Georgia	2023	39	Europe
Georgia	2022	12	Europe
Georgia	2021	5	Europe
Georgia	2020	20	Europe
Georgia	2019	3918	Europe
Georgia	2018	2199	Europe
Georgia	2017	94	Europe
Georgia	2016	14	Europe
Georgia	2015	431	Europe
Georgia	2014	3188	Europe
Georgia	2013	7872	Europe
Georgia	2012	31	Europe
Georgia	2011	64	Europe
Georgia	2010	22	Europe
Georgia	2009	23	Europe
Georgia	2008	56	Europe
Georgia	2007	44	Europe
Georgia	2006	334	Europe
Georgia	2005	1356	Europe
Georgia	2004	6847	Europe
Georgia	2003	216	Europe
Georgia	2002	199	Europe
Georgia	2001	35	Europe
Georgia	2000	50	Europe
Georgia	1999	144	Europe
Georgia	1998	218	Europe
Georgia	1997	342	Europe
Georgia	1996	304	Europe
Georgia	1995	181	Europe
Georgia	1994	723	Europe
Georgia	1993	409	Europe
Georgia	1992	115	Europe
Georgia	1991	352	Europe
Georgia	1990	NA	Europe
Georgia	1989	NA	Europe
Georgia	1988	NA	Europe
Georgia	1987	NA	Europe
Georgia	1986	NA	Europe
Georgia	1985	NA	Europe
Georgia	1984	NA	Europe
Georgia	1983	NA	Europe
Georgia	1982	NA	Europe
Georgia	1981	NA	Europe
Georgia	1980	NA	Europe
Germany	2023	79	Europe
Germany	2022	15	Europe
Germany	2021	10	Europe
Germany	2020	76	Europe
Germany	2019	514	Europe
Germany	2018	543	Europe
Germany	2017	929	Europe
Germany	2016	326	Europe
Germany	2015	2464	Europe
Germany	2014	443	Europe
Germany	2013	1771	Europe
Germany	2012	166	Europe
Germany	2011	1607	Europe
Germany	2010	780	Europe
Germany	2009	574	Europe
Germany	2008	917	Europe
Germany	2007	567	Europe
Germany	2006	2307	Europe
Germany	2005	778	Europe
Germany	2004	121	Europe
Germany	2003	779	Europe
Germany	2002	4657	Europe
Germany	2001	6024	Europe
Germany	2000	NA	Europe
Germany	1999	NA	Europe
Germany	1998	NA	Europe
Germany	1997	NA	Europe
Germany	1996	NA	Europe
Germany	1995	NA	Europe
Germany	1994	NA	Europe
Germany	1993	NA	Europe
Germany	1992	NA	Europe
Germany	1991	NA	Europe
Germany	1990	NA	Europe
Germany	1989	45	Europe
Germany	1988	17	Europe
Germany	1987	189	Europe
Germany	1986	199	Europe
Germany	1985	568	Europe
Germany	1984	11759	Europe
Germany	1983	9798	Europe
Germany	1982	2029	Europe
Germany	1981	5290	Europe
Germany	1980	28745	Europe
Ghana	2023	2282	Africa
Ghana	2022	395	Africa
Ghana	2021	52	Africa
Ghana	2020	88	Africa
Ghana	2019	1274	Africa
Ghana	2018	34	Africa
Ghana	2017	19	Africa
Ghana	2016	32	Africa
Ghana	2015	23	Africa
Ghana	2014	124	Africa
Ghana	2013	319	Africa
Ghana	2012	1613	Africa
Ghana	2011	120	Africa
Ghana	2010	641	Africa
Ghana	2009	101	Africa
Ghana	2008	82	Africa
Ghana	2007	6	Africa
Ghana	2006	420	Africa
Ghana	2005	435	Africa
Ghana	2004	60	Africa
Ghana	2003	1939	Africa
Ghana	2002	12289	Africa
Ghana	2001	13476	Africa
Ghana	2000	23068	Africa
Ghana	1999	15987	Africa
Ghana	1998	23335	Africa
Ghana	1997	37261	Africa
Ghana	1996	34273	Africa
Ghana	1995	40276	Africa
Ghana	1994	34821	Africa
Ghana	1993	34641	Africa
Ghana	1992	39933	Africa
Ghana	1991	17135	Africa
Ghana	1990	32246	Africa
Ghana	1989	19997	Africa
Ghana	1988	40456	Africa
Ghana	1987	24781	Africa
Ghana	1986	11099	Africa
Ghana	1985	64517	Africa
Ghana	1984	40179	Africa
Ghana	1983	36561	Africa
Ghana	1982	79636	Africa
Ghana	1981	38476	Africa
Ghana	1980	82684	Africa
Greece	2023	0	Europe
Greece	2022	0	Europe
Greece	2021	0	Europe
Greece	2020	3	Europe
Greece	2019	45	Europe
Greece	2018	2291	Europe
Greece	2017	968	Europe
Greece	2016	0	Europe
Greece	2015	1	Europe
Greece	2014	1	Europe
Greece	2013	3	Europe
Greece	2012	3	Europe
Greece	2011	40	Europe
Greece	2010	149	Europe
Greece	2009	2	Europe
Greece	2008	1	Europe
Greece	2007	2	Europe
Greece	2006	NA	Europe
Greece	2005	122	Europe
Greece	2004	1	Europe
Greece	2003	NA	Europe
Greece	2002	5	Europe
Greece	2001	12	Europe
Greece	2000	56	Europe
Greece	1999	69	Europe
Greece	1998	66	Europe
Greece	1997	136	Europe
Greece	1996	6082	Europe
Greece	1995	112	Europe
Greece	1994	163	Europe
Greece	1993	503	Europe
Greece	1992	3448	Europe
Greece	1991	1371	Europe
Greece	1990	245	Europe
Greece	1989	534	Europe
Greece	1988	5100	Europe
Greece	1987	1891	Europe
Greece	1986	1050	Europe
Greece	1985	1484	Europe
Greece	1984	1200	Europe
Greece	1983	23723	Europe
Greece	1982	3417	Europe
Greece	1981	1389	Europe
Greece	1980	13464	Europe
Grenada	2023	0	North America
Grenada	2022	0	North America
Grenada	2021	NA	North America
Grenada	2020	0	North America
Grenada	2019	0	North America
Grenada	2018	0	North America
Grenada	2017	0	North America
Grenada	2016	0	North America
Grenada	2015	0	North America
Grenada	2014	0	North America
Grenada	2013	0	North America
Grenada	2012	0	North America
Grenada	2011	0	North America
Grenada	2010	0	North America
Grenada	2009	0	North America
Grenada	2008	0	North America
Grenada	2007	0	North America
Grenada	2006	0	North America
Grenada	2005	0	North America
Grenada	2004	0	North America
Grenada	2003	0	North America
Grenada	2002	0	North America
Grenada	2001	0	North America
Grenada	2000	0	North America
Grenada	1999	0	North America
Grenada	1998	0	North America
Grenada	1997	0	North America
Grenada	1996	0	North America
Grenada	1995	3	North America
Grenada	1994	0	North America
Grenada	1993	0	North America
Grenada	1992	0	North America
Grenada	1991	2	North America
Grenada	1990	6	North America
Grenada	1989	2	North America
Grenada	1988	4	North America
Grenada	1987	6	North America
Grenada	1986	20	North America
Grenada	1985	7	North America
Grenada	1984	11	North America
Grenada	1983	268	North America
Grenada	1982	1713	North America
Grenada	1981	9	North America
Grenada	1980	53	North America
Guatemala	2023	0	North America
Guatemala	2022	0	North America
Guatemala	2021	0	North America
Guatemala	2020	0	North America
Guatemala	2019	0	North America
Guatemala	2018	1	North America
Guatemala	2017	0	North America
Guatemala	2016	0	North America
Guatemala	2015	0	North America
Guatemala	2014	0	North America
Guatemala	2013	0	North America
Guatemala	2012	0	North America
Guatemala	2011	0	North America
Guatemala	2010	0	North America
Guatemala	2009	0	North America
Guatemala	2008	0	North America
Guatemala	2007	0	North America
Guatemala	2006	0	North America
Guatemala	2005	0	North America
Guatemala	2004	0	North America
Guatemala	2003	0	North America
Guatemala	2002	0	North America
Guatemala	2001	0	North America
Guatemala	2000	0	North America
Guatemala	1999	0	North America
Guatemala	1998	1	North America
Guatemala	1997	8	North America
Guatemala	1996	1	North America
Guatemala	1995	23	North America
Guatemala	1994	204	North America
Guatemala	1993	17	North America
Guatemala	1992	97	North America
Guatemala	1991	209	North America
Guatemala	1990	8802	North America
Guatemala	1989	2413	North America
Guatemala	1988	182	North America
Guatemala	1987	400	North America
Guatemala	1986	1650	North America
Guatemala	1985	2272	North America
Guatemala	1984	3072	North America
Guatemala	1983	2762	North America
Guatemala	1982	3992	North America
Guatemala	1981	3472	North America
Guatemala	1980	2703	North America
Guinea	2023	94	Africa
Guinea	2022	417	Africa
Guinea	2021	505	Africa
Guinea	2020	506	Africa
Guinea	2019	4555	Africa
Guinea	2018	482	Africa
Guinea	2017	2036	Africa
Guinea	2016	316	Africa
Guinea	2015	243	Africa
Guinea	2014	175	Africa
Guinea	2013	53	Africa
Guinea	2012	6	Africa
Guinea	2011	11	Africa
Guinea	2010	45	Africa
Guinea	2009	264	Africa
Guinea	2008	89	Africa
Guinea	2007	3	Africa
Guinea	2006	4	Africa
Guinea	2005	99	Africa
Guinea	2004	10	Africa
Guinea	2003	2497	Africa
Guinea	2002	2151	Africa
Guinea	2001	7408	Africa
Guinea	2000	11294	Africa
Guinea	1999	18004	Africa
Guinea	1998	9170	Africa
Guinea	1997	10170	Africa
Guinea	1996	10292	Africa
Guinea	1995	1085	Africa
Guinea	1994	2372	Africa
Guinea	1993	5228	Africa
Guinea	1992	1617	Africa
Guinea	1991	6708	Africa
Guinea	1990	12756	Africa
Guinea	1989	4152	Africa
Guinea	1988	3353	Africa
Guinea	1987	7357	Africa
Guinea	1986	2592	Africa
Guinea	1985	2969	Africa
Guinea	1984	4396	Africa
Guinea	1983	8856	Africa
Guinea	1982	15038	Africa
Guinea	1981	11397	Africa
Guinea	1980	8552	Africa
Guinea-Bissau	2023	5	Africa
Guinea-Bissau	2022	213	Africa
Guinea-Bissau	2021	NA	Africa
Guinea-Bissau	2020	22	Africa
Guinea-Bissau	2019	60	Africa
Guinea-Bissau	2018	28	Africa
Guinea-Bissau	2017	11	Africa
Guinea-Bissau	2016	0	Africa
Guinea-Bissau	2015	153	Africa
Guinea-Bissau	2014	1	Africa
Guinea-Bissau	2013	0	Africa
Guinea-Bissau	2012	0	Africa
Guinea-Bissau	2011	0	Africa
Guinea-Bissau	2010	26	Africa
Guinea-Bissau	2009	0	Africa
Guinea-Bissau	2008	12	Africa
Guinea-Bissau	2007	1	Africa
Guinea-Bissau	2006	0	Africa
Guinea-Bissau	2005	0	Africa
Guinea-Bissau	2004	3526	Africa
Guinea-Bissau	2003	1158	Africa
Guinea-Bissau	2002	298	Africa
Guinea-Bissau	2001	126	Africa
Guinea-Bissau	2000	NA	Africa
Guinea-Bissau	1999	472	Africa
Guinea-Bissau	1998	NA	Africa
Guinea-Bissau	1997	498	Africa
Guinea-Bissau	1996	73	Africa
Guinea-Bissau	1995	528	Africa
Guinea-Bissau	1994	378	Africa
Guinea-Bissau	1993	1707	Africa
Guinea-Bissau	1992	842	Africa
Guinea-Bissau	1991	2396	Africa
Guinea-Bissau	1990	259	Africa
Guinea-Bissau	1989	106	Africa
Guinea-Bissau	1988	1103	Africa
Guinea-Bissau	1987	174	Africa
Guinea-Bissau	1986	2241	Africa
Guinea-Bissau	1985	1328	Africa
Guinea-Bissau	1984	355	Africa
Guinea-Bissau	1983	3218	Africa
Guinea-Bissau	1982	1613	Africa
Guinea-Bissau	1981	2096	Africa
Guinea-Bissau	1980	1332	Africa
Guyana	2023	0	South America
Guyana	2022	0	South America
Guyana	2021	0	South America
Guyana	2020	0	South America
Guyana	2019	0	South America
Guyana	2018	0	South America
Guyana	2017	0	South America
Guyana	2016	0	South America
Guyana	2015	0	South America
Guyana	2014	0	South America
Guyana	2013	0	South America
Guyana	2012	0	South America
Guyana	2011	0	South America
Guyana	2010	0	South America
Guyana	2009	0	South America
Guyana	2008	0	South America
Guyana	2007	0	South America
Guyana	2006	0	South America
Guyana	2005	0	South America
Guyana	2004	0	South America
Guyana	2003	0	South America
Guyana	2002	0	South America
Guyana	2001	0	South America
Guyana	2000	0	South America
Guyana	1999	0	South America
Guyana	1998	0	South America
Guyana	1997	0	South America
Guyana	1996	0	South America
Guyana	1995	0	South America
Guyana	1994	0	South America
Guyana	1993	0	South America
Guyana	1992	0	South America
Guyana	1991	12	South America
Guyana	1990	1	South America
Guyana	1989	11	South America
Guyana	1988	917	South America
Guyana	1987	22	South America
Guyana	1986	15	South America
Guyana	1985	87	South America
Guyana	1984	294	South America
Guyana	1983	20	South America
Guyana	1982	41	South America
Guyana	1981	7	South America
Guyana	1980	464	South America
Haiti	2023	NA	North America
Haiti	2022	0	North America
Haiti	2021	0	North America
Haiti	2020	0	North America
Haiti	2019	0	North America
Haiti	2018	0	North America
Haiti	2017	0	North America
Haiti	2016	NA	North America
Haiti	2015	0	North America
Haiti	2014	0	North America
Haiti	2013	0	North America
Haiti	2012	0	North America
Haiti	2011	0	North America
Haiti	2010	0	North America
Haiti	2009	0	North America
Haiti	2008	0	North America
Haiti	2007	0	North America
Haiti	2006	0	North America
Haiti	2005	0	North America
Haiti	2004	0	North America
Haiti	2003	0	North America
Haiti	2002	0	North America
Haiti	2001	159	North America
Haiti	2000	992	North America
Haiti	1999	0	North America
Haiti	1998	3	North America
Haiti	1997	0	North America
Haiti	1996	1	North America
Haiti	1995	NA	North America
Haiti	1994	NA	North America
Haiti	1993	NA	North America
Haiti	1992	NA	North America
Haiti	1991	NA	North America
Haiti	1990	1414	North America
Haiti	1989	580	North America
Haiti	1988	235	North America
Haiti	1987	3130	North America
Haiti	1986	269	North America
Haiti	1985	2111	North America
Haiti	1984	1681	North America
Haiti	1983	869	North America
Haiti	1982	1064	North America
Haiti	1981	2502	North America
Haiti	1980	507	North America
Honduras	2023	NA	North America
Honduras	2022	NA	North America
Honduras	2021	0	North America
Honduras	2020	0	North America
Honduras	2019	0	North America
Honduras	2018	0	North America
Honduras	2017	0	North America
Honduras	2016	0	North America
Honduras	2015	0	North America
Honduras	2014	0	North America
Honduras	2013	0	North America
Honduras	2012	0	North America
Honduras	2011	0	North America
Honduras	2010	0	North America
Honduras	2009	0	North America
Honduras	2008	0	North America
Honduras	2007	0	North America
Honduras	2006	0	North America
Honduras	2005	0	North America
Honduras	2004	0	North America
Honduras	2003	0	North America
Honduras	2002	0	North America
Honduras	2001	0	North America
Honduras	2000	0	North America
Honduras	1999	0	North America
Honduras	1998	0	North America
Honduras	1997	5	North America
Honduras	1996	4	North America
Honduras	1995	0	North America
Honduras	1994	3	North America
Honduras	1993	13	North America
Honduras	1992	58	North America
Honduras	1991	95	North America
Honduras	1990	8360	North America
Honduras	1989	6353	North America
Honduras	1988	1155	North America
Honduras	1987	1437	North America
Honduras	1986	603	North America
Honduras	1985	6476	North America
Honduras	1984	5028	North America
Honduras	1983	1168	North America
Honduras	1982	2446	North America
Honduras	1981	5857	North America
Honduras	1980	4188	North America
Hungary	2023	1	Europe
Hungary	2022	0	Europe
Hungary	2021	0	Europe
Hungary	2020	0	Europe
Hungary	2019	23	Europe
Hungary	2018	14	Europe
Hungary	2017	36	Europe
Hungary	2016	0	Europe
Hungary	2015	0	Europe
Hungary	2014	0	Europe
Hungary	2013	1	Europe
Hungary	2012	2	Europe
Hungary	2011	5	Europe
Hungary	2010	0	Europe
Hungary	2009	1	Europe
Hungary	2008	0	Europe
Hungary	2007	0	Europe
Hungary	2006	1	Europe
Hungary	2005	2	Europe
Hungary	2004	0	Europe
Hungary	2003	0	Europe
Hungary	2002	0	Europe
Hungary	2001	20	Europe
Hungary	2000	1	Europe
Hungary	1999	1	Europe
Hungary	1998	23	Europe
Hungary	1997	24	Europe
Hungary	1996	12	Europe
Hungary	1995	4	Europe
Hungary	1994	11	Europe
Hungary	1993	33	Europe
Hungary	1992	14	Europe
Hungary	1991	16	Europe
Hungary	1990	29	Europe
Hungary	1989	NA	Europe
Hungary	1988	1103	Europe
Hungary	1987	30	Europe
Hungary	1986	17	Europe
Hungary	1985	20	Europe
Hungary	1984	98	Europe
Hungary	1983	124	Europe
Hungary	1982	2521	Europe
Hungary	1981	10573	Europe
Hungary	1980	1198	Europe
Iceland	2023	0	Europe
Iceland	2022	0	Europe
Iceland	2021	0	Europe
Iceland	2020	0	Europe
Iceland	2019	9	Europe
Iceland	2018	0	Europe
Iceland	2017	3	Europe
Iceland	2016	1	Europe
Iceland	2015	0	Europe
Iceland	2014	0	Europe
Iceland	2013	0	Europe
Iceland	2012	0	Europe
Iceland	2011	0	Europe
Iceland	2010	0	Europe
Iceland	2009	0	Europe
Iceland	2008	0	Europe
Iceland	2007	0	Europe
Iceland	2006	0	Europe
Iceland	2005	0	Europe
Iceland	2004	0	Europe
Iceland	2003	0	Europe
Iceland	2002	NA	Europe
Iceland	2001	0	Europe
Iceland	2000	0	Europe
Iceland	1999	NA	Europe
Iceland	1998	NA	Europe
Iceland	1997	1	Europe
Iceland	1996	1	Europe
Iceland	1995	2	Europe
Iceland	1994	7	Europe
Iceland	1993	8	Europe
Iceland	1992	8	Europe
Iceland	1991	10	Europe
Iceland	1990	14	Europe
Iceland	1989	23	Europe
Iceland	1988	11	Europe
Iceland	1987	14	Europe
Iceland	1986	132	Europe
Iceland	1985	374	Europe
Iceland	1984	162	Europe
Iceland	1983	39	Europe
Iceland	1982	14	Europe
Iceland	1981	24	Europe
Iceland	1980	13	Europe
India	2023	65150	Asia
India	2022	40967	Asia
India	2021	5700	Asia
India	2020	5604	Asia
India	2019	10430	Asia
India	2018	19474	Asia
India	2017	12032	Asia
India	2016	17250	Asia
India	2015	30168	Asia
India	2014	26530	Asia
India	2013	8285	Asia
India	2012	3305	Asia
India	2011	33634	Asia
India	2010	31458	Asia
India	2009	56188	Asia
India	2008	44258	Asia
India	2007	41144	Asia
India	2006	64185	Asia
India	2005	36711	Asia
India	2004	55443	Asia
India	2003	47147	Asia
India	2002	40044	Asia
India	2001	51780	Asia
India	2000	38835	Asia
India	1999	21013	Asia
India	1998	33990	Asia
India	1997	61004	Asia
India	1996	47072	Asia
India	1995	37494	Asia
India	1994	50518	Asia
India	1993	50391	Asia
India	1992	71798	Asia
India	1991	77859	Asia
India	1990	89612	Asia
India	1989	165771	Asia
India	1988	161379	Asia
India	1987	252940	Asia
India	1986	155076	Asia
India	1985	161216	Asia
India	1984	190881	Asia
India	1983	129639	Asia
India	1982	146196	Asia
India	1981	202054	Asia
India	1980	114036	Asia
Indonesia	2023	18063	Asia
Indonesia	2022	7704	Asia
Indonesia	2021	394	Asia
Indonesia	2020	524	Asia
Indonesia	2019	1965	Asia
Indonesia	2018	5300	Asia
Indonesia	2017	9035	Asia
Indonesia	2016	6962	Asia
Indonesia	2015	15099	Asia
Indonesia	2014	12943	Asia
Indonesia	2013	8419	Asia
Indonesia	2012	15489	Asia
Indonesia	2011	21893	Asia
Indonesia	2010	18869	Asia
Indonesia	2009	20818	Asia
Indonesia	2008	15369	Asia
Indonesia	2007	19456	Asia
Indonesia	2006	20422	Asia
Indonesia	2005	15853	Asia
Indonesia	2004	29171	Asia
Indonesia	2003	24457	Asia
Indonesia	2002	14492	Asia
Indonesia	2001	3825	Asia
Indonesia	2000	3344	Asia
Indonesia	1999	4767	Asia
Indonesia	1998	1034	Asia
Indonesia	1997	15313	Asia
Indonesia	1996	35383	Asia
Indonesia	1995	37693	Asia
Indonesia	1994	48147	Asia
Indonesia	1993	63751	Asia
Indonesia	1992	80580	Asia
Indonesia	1991	90358	Asia
Indonesia	1990	92105	Asia
Indonesia	1989	229666	Asia
Indonesia	1988	76446	Asia
Indonesia	1987	395	Asia
Indonesia	1986	1136	Asia
Indonesia	1985	9458	Asia
Indonesia	1984	18947	Asia
Indonesia	1983	4670	Asia
Indonesia	1982	25152	Asia
Indonesia	1981	33106	Asia
Indonesia	1980	28935	Asia
Iran	2023	648	Asia
